k-point #     1:    0.000000    0.000000    0.000000    0.006944
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.07312   -0.19222   -0.17881   -1.20849    0.16799   -0.94316   -0.26534   -0.25193    0.70279
  24     0.09270   -0.16262   -0.15792   -1.19398    0.16082   -0.93866   -0.25532   -0.25062    0.71013
  25     0.11662   -0.13519   -0.13537   -1.22811    0.15660   -0.97631   -0.25181   -0.25199    0.71924
  26     0.13082   -0.11403   -0.11958   -1.22045    0.15222   -0.97560   -0.24486   -0.25040    0.72204
  27     0.38186    0.57661    0.21752   -0.37464   -0.17006   -0.56940    0.19476   -0.16434    0.77632
  28     0.42890    0.61796    0.26161   -0.35204   -0.16825   -0.54111    0.18906   -0.16729    0.77949
  29     0.47210    0.68270    0.30000   -0.36908   -0.19002   -0.57968    0.21060   -0.17210    0.55443
  30     0.48641    0.72444    0.32812   -0.40157   -0.20659   -0.63960    0.23803   -0.15829    0.80227
  31     0.54200    0.76637    0.38064   -0.32790   -0.19656   -0.55227    0.22437   -0.16136    0.79652
  32     0.57839    0.80817    0.41810   -0.30486   -0.20078   -0.53465    0.22979   -0.16028    0.80100
  33     0.63450    0.86382    0.47102   -0.25816   -0.20396   -0.48748    0.22932   -0.16348    0.78994
 
k-point #    23:    0.166667    0.333333    0.500000    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.09484   -0.16538   -0.15782   -1.22445    0.16304   -0.96423   -0.26022   -0.25266    0.71155
  24     0.09484   -0.16538   -0.15780   -1.22445    0.16305   -0.96423   -0.26022   -0.25264    0.71141
  25     0.12385   -0.11864   -0.12533   -1.19651    0.15134   -0.95402   -0.24249   -0.24918    0.72040
  26     0.12385   -0.11864   -0.12526   -1.19651    0.15140   -0.95402   -0.24249   -0.24911    0.72015
  27     0.39726    0.58754    0.23139   -0.34953   -0.16772   -0.53981    0.19028   -0.16587    0.78210
  28     0.39726    0.58754    0.23138   -0.34953   -0.16773   -0.53981    0.19028   -0.16588    0.78185
  29     0.48461    0.71566    0.32447   -0.39257   -0.20371   -0.62362    0.23105   -0.16014    0.85500
  30     0.48461    0.71566    0.32467   -0.39257   -0.20351   -0.62362    0.23105   -0.15994    0.85622
  31     0.54305    0.76537    0.38152   -0.31053   -0.19494   -0.53285    0.22232   -0.16153    0.80304
  32     0.54305    0.76537    0.38144   -0.31053   -0.19500   -0.53285    0.22232   -0.16161    0.80162
  33     0.68773    0.92726    0.52752   -0.25283   -0.21034   -0.49236    0.23953   -0.16021    0.79843
 
k-point #    24:    0.166667    0.333333    0.750000    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.07312   -0.19222   -0.17880   -1.20849    0.16801   -0.94316   -0.26534   -0.25192    0.70280
  24     0.09270   -0.16262   -0.15791   -1.19398    0.16083   -0.93866   -0.25532   -0.25061    0.71000
  25     0.11662   -0.13519   -0.13540   -1.22811    0.15658   -0.97631   -0.25181   -0.25202    0.71937
  26     0.13082   -0.11403   -0.11957   -1.22045    0.15223   -0.97560   -0.24486   -0.25039    0.72199
  27     0.38186    0.57661    0.21751   -0.37464   -0.17006   -0.56940    0.19476   -0.16434    0.77626
  28     0.42890    0.61796    0.26159   -0.35204   -0.16826   -0.54111    0.18906   -0.16731    0.77904
  29     0.47210    0.68270    0.30009   -0.36908   -0.18982   -0.57968    0.21060   -0.17201    0.55377
  30     0.48641    0.72444    0.32818   -0.40157   -0.20640   -0.63960    0.23803   -0.15824    0.79927
  31     0.54200    0.76637    0.38065   -0.32790   -0.19658   -0.55227    0.22437   -0.16136    0.79741
  32     0.57839    0.80817    0.41812   -0.30486   -0.20078   -0.53465    0.22979   -0.16027    0.80135
  33     0.63450    0.86382    0.47103   -0.25816   -0.20395   -0.48748    0.22932   -0.16347    0.79003
 
k-point #    25:    0.333333    0.333333    0.000000    0.013889
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.03997   -0.30202   -0.23110   -1.54382    0.21592   -1.20184   -0.34199   -0.27106    0.69445
  24     0.09978   -0.16502   -0.15421   -1.24982    0.16595   -0.98502   -0.26480   -0.25398    0.71288
  25     0.09978   -0.16502   -0.15421   -1.24982    0.16595   -0.98502   -0.26480   -0.25398    0.71289
  26     0.10505   -0.14739   -0.14642   -1.20247    0.15756   -0.95003   -0.25244   -0.25147    0.71621
  27     0.44946    0.62364    0.27824   -0.29575   -0.15856   -0.46993    0.17418   -0.17122    0.78690
  28     0.45081    0.68048    0.29805   -0.41407   -0.19275   -0.64374    0.22967   -0.15276    0.83293
  29     0.45081    0.68048    0.29807   -0.41407   -0.19274   -0.64374    0.22967   -0.15275    0.83329
  30     0.46529    0.66146    0.29702   -0.40170   -0.17610   -0.59788    0.19618   -0.16827    0.75949
  31     0.56309    0.79547    0.40265   -0.35188   -0.20259   -0.58426    0.23238   -0.16044    0.77474
  32     0.56309    0.79547    0.40266   -0.35188   -0.20258   -0.58426    0.23238   -0.16043    0.77490
  33     0.64495    0.87036    0.47783   -0.25601   -0.20447   -0.48142    0.22541   -0.16712    0.78307
 
k-point #    26:    0.333333    0.333333    0.250000    0.013889
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.04393   -0.26532   -0.21902   -1.36347    0.19503   -1.05422   -0.30925   -0.26295    0.69550
  24     0.09447   -0.16515   -0.15830   -1.21697    0.16241   -0.95736   -0.25962   -0.25277    0.71247
  25     0.11285   -0.13630   -0.13746   -1.20321    0.15602   -0.95405   -0.24916   -0.25031    0.71720
  26     0.11285   -0.13630   -0.13746   -1.20321    0.15602   -0.95405   -0.24916   -0.25031    0.71719
  27     0.45381    0.63366    0.28289   -0.31983   -0.16338   -0.49968    0.17985   -0.17092    0.76477
  28     0.45386    0.68035    0.29703   -0.38563   -0.19183   -0.61213    0.22649   -0.15683    0.76988
  29     0.45386    0.68035    0.29700   -0.38563   -0.19184   -0.61213    0.22649   -0.15686    0.76911
  30     0.46435    0.65919    0.29377   -0.39211   -0.17598   -0.58695    0.19484   -0.17057    0.68614
  31     0.52485    0.75702    0.36633   -0.35324   -0.20085   -0.58540    0.23216   -0.15852    0.79809
  32     0.52485    0.75702    0.36634   -0.35324   -0.20082   -0.58540    0.23216   -0.15851    0.79790
  33     0.66936    0.89175    0.50212   -0.23824   -0.20177   -0.46063    0.22239   -0.16724    0.78906
 
k-point #    27:    0.333333    0.333333    0.500000    0.013889
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.06980   -0.21000   -0.18679   -1.26838    0.17599   -0.98857   -0.27980   -0.25659    0.70388
  24     0.06980   -0.21000   -0.18675   -1.26838    0.17600   -0.98857   -0.27980   -0.25655    0.70358
  25     0.12541   -0.11421   -0.12284   -1.18385    0.14977   -0.94423   -0.23962   -0.24826    0.72051
  26     0.12541   -0.11421   -0.12280   -1.18385    0.14980   -0.94423   -0.23962   -0.24822    0.72035
  27     0.46067    0.65017    0.28867   -0.36286   -0.17248   -0.55236    0.18950   -0.17200    0.67683
  28     0.46067    0.65017    0.28827   -0.36286   -0.17280   -0.55236    0.18950   -0.17240    0.66564
  29     0.46119    0.67720    0.30063   -0.31365   -0.18605   -0.52967    0.21602   -0.16056    0.76603
  30     0.46119    0.67720    0.30068   -0.31365   -0.18602   -0.52967    0.21602   -0.16051    0.76684
  31     0.49182    0.73212    0.33594   -0.40284   -0.20811   -0.64314    0.24030   -0.15588    0.85844
  32     0.49182    0.73212    0.33570   -0.40284   -0.20796   -0.64314    0.24030   -0.15612    0.84707
  33     0.74098    0.96155    0.57473   -0.20440   -0.19913   -0.42497    0.22057   -0.16625    0.80518
 
k-point #    28:    0.333333    0.333333    0.750000    0.013889
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.04393   -0.26532   -0.21906   -1.36347    0.19503   -1.05422   -0.30925   -0.26299    0.69578
  24     0.09447   -0.16515   -0.15831   -1.21697    0.16240   -0.95736   -0.25962   -0.25278    0.71253
  25     0.11285   -0.13630   -0.13746   -1.20321    0.15602   -0.95405   -0.24916   -0.25031    0.71715
  26     0.11285   -0.13630   -0.13745   -1.20321    0.15602   -0.95405   -0.24916   -0.25031    0.71715
  27     0.45381    0.63366    0.28288   -0.31983   -0.16338   -0.49968    0.17985   -0.17093    0.76458
  28     0.45386    0.68035    0.29729   -0.38563   -0.19173   -0.61213    0.22649   -0.15657    0.77520
  29     0.45386    0.68035    0.29695   -0.38563   -0.19186   -0.61213    0.22649   -0.15691    0.76816
  30     0.46435    0.65919    0.29389   -0.39211   -0.17590   -0.58695    0.19484   -0.17046    0.68931
  31     0.52485    0.75702    0.36634   -0.35324   -0.20083   -0.58540    0.23216   -0.15851    0.79788
  32     0.52485    0.75702    0.36634   -0.35324   -0.20082   -0.58540    0.23216   -0.15851    0.79791
  33     0.66936    0.89175    0.50212   -0.23824   -0.20176   -0.46063    0.22239   -0.16724    0.78905
 
